,Symbol,Name,Price,Change %,Volume,Rel Volume,Market Cap,P/E,EPS (dil TTM),EPS Growth (TTM YoY),Div Yield % TTM,Sector,Analyst Rating
3408,QETA,Quetta Acquisition Corporation,11.18,+0.99%,1490.0,0.56,41900000.0,—,−0.10 USD,−154.07%,0.00%,Finance,Neutral
3409,QGEN,Qiagen N.V.,45.61,−0.26%,903170.0,0.75,9880000000.0,26.69,1.71 USD,+429.31%,0.55%,Health technology,Buy
3410,QLGN,"Qualigen Therapeutics, Inc.",4.13,−25.32%,1370000.0,0.19,7000000.0,—,−8.68 USD,+89.24%,0.00%,Health technology,Neutral
3411,QLYS,"Qualys, Inc.",134.87,−1.11%,185970.0,0.56,4870000000.0,26.87,5.02 USD,+10.59%,0.00%,Technology services,Neutral
3412,QMCO,Quantum Corporation,10.69,−6.72%,4920000.0,1.11,142380000.0,—,−20.59 USD,−86.20%,0.00%,Electronic technology,Neutral
3413,QMMM,QMMM Holdings Limited,109.0,+2.93%,403500.0,0.18,1880000000.0,—,−0.01 USD,−250.00%,0.00%,Commercial services,Neutral
3414,QNCX,"Quince Therapeutics, Inc.",1.61,−0.62%,196720.0,0.92,86480000.0,—,−1.10 USD,+13.49%,0.00%,Health technology,Strong buy
3415,QNST,"QuinStreet, Inc.",16.17,−3.58%,353230.0,0.71,928910000.0,206.25,0.08 USD,—,0.00%,Commercial services,Strong buy
3416,QRHC,Quest Resource Holding Corporation,1.57,+3.97%,52190.0,0.98,32520000.000000004,—,−1.21 USD,−275.34%,0.00%,Industrial services,Buy
3417,QRVO,"Qorvo, Inc.",93.85,−2.55%,2650000.0,0.84,8700000000.0,109.54,0.86 USD,—,0.00%,Electronic technology,Neutral
3418,QS,QuantumScape Corporation,13.53,+0.67%,43440000.0,0.93,7660000000.0,—,−0.87 USD,+9.21%,0.00%,Producer manufacturing,Sell
3419,QSEA,Quartzsea Acquisition Corporation,10.14,+0.10%,5420.0,0.25,115700000.0,—,—,—,0.00%,Finance,Neutral
3420,QSI,Quantum-Si Incorporated,1.6,−5.88%,21110000.0,1.58,323990000.0,—,−0.67 USD,−5.71%,0.00%,Technology services,Buy
3421,QSR,Restaurant Brands International Inc.,64.15,−0.82%,3980000.0,1.02,29170000000.0,24.34,2.64 USD,−34.05%,3.71%,Consumer services,Buy
3422,QTRX,Quanterix Corporation,5.44,−0.18%,390980.0,0.57,252770000.0,—,−1.82 USD,−96.96%,0.00%,Health technology,Neutral
3423,QTTB,Q32 Bio Inc.,1.81,−3.21%,51120.0,0.69,22080000.0,—,−4.30 USD,+81.29%,0.00%,Health technology,Buy
3424,QTWO,"Q2 Holdings, Inc.",76.75,−2.60%,1430000.0,0.58,4790000000.0,"1,252.04",0.06 USD,—,0.00%,Technology services,Buy
3425,QUAD,"Quad Graphics, Inc",6.55,−2.24%,128250.0,0.72,330600000.0,—,−0.31 USD,+73.43%,4.10%,Commercial services,Strong buy
3426,QUBT,Quantum Computing Inc.,21.41,+5.91%,50270000.0,1.30,3420000000.0,—,−0.68 USD,−107.54%,0.00%,Technology services,Buy
3427,QUIK,QuickLogic Corporation,6.09,−2.87%,186650.0,1.18,100040000.0,—,−0.48 USD,−475.53%,0.00%,Electronic technology,Strong buy
3428,QURE,uniQure N.V.,13.66,−1.23%,1000000.0,0.67,749480000.0,—,−3.92 USD,+33.77%,0.00%,Health technology,Strong buy
3429,QVCGA,"QVC Group, Inc. - Series A",13.28,+3.75%,165180.0,0.64,109730000.0,—,−455.83 USD,"−1,299.82%",0.00%,Consumer services,Neutral
3430,QXO,"QXO, Inc.",19.82,−0.60%,10900000.0,1.35,13350000000.0,—,−0.22 USD,+93.28%,0.00%,Distribution services,Strong buy
3431,R,"Ryder System, Inc.",186.65,+0.91%,225220.0,0.73,7610000000.0,15.93,11.71 USD,+7.03%,1.81%,Transportation,Buy
3432,RAAQ,Real Asset Acquisition Corp.,10.12,0.00%,74820.0,0.96,232760000.0,—,—,—,0.00%,Finance,Neutral
3433,RAC,Rithm Acquisition Corp.,10.3,+0.55%,18270.0,0.21,218840000.0,—,—,—,0.00%,Finance,Neutral
3434,RAIL,"Freightcar America, Inc.",9.62,−3.22%,182730.0,1.12,184010000.0,—,−0.86 USD,−23.15%,0.00%,Producer manufacturing,Strong buy
3435,RAIN,"Rain Enhancement Technologies Holdco, Inc.",5.27,+2.93%,22760.0,0.85,39980000.0,—,—,—,0.00%,Finance,Neutral
3436,RAL,Ralliant Corporation,44.06,−0.72%,846560.0,0.67,4970000000.0,—,—,—,0.00%,Electronic technology,Buy
3437,RAMP,"LiveRamp Holdings, Inc.",27.86,−1.90%,613720.0,1.05,1830000000.0,129.70,0.21 USD,+155.71%,0.00%,Technology services,Buy
3438,RANG,Range Capital Acquisition Corp.,10.27,+0.10%,,0.37,164710000.0,86.38,0.12 USD,—,0.00%,Finance,Neutral
3439,RANI,"Rani Therapeutics Holdings, Inc.",0.4801,−3.28%,198310.0,0.69,34500000.0,—,−0.91 USD,+22.94%,0.00%,Health technology,Strong buy
3440,RAPP,"Rapport Therapeutics, Inc.",26.65,+2.07%,504560.0,0.30,1230000000.0,—,−2.46 USD,—,0.00%,Health technology,Strong buy
3441,RAPT,"RAPT Therapeutics, Inc.",20.96,+4.12%,102230.0,0.46,346630000.0,—,−14.21 USD,+43.16%,0.00%,Health technology,Buy
3442,RARE,Ultragenyx Pharmaceutical Inc.,28.4,−3.63%,1390000.0,0.76,2740000000.0,—,−5.53 USD,+24.18%,0.00%,Health technology,Strong buy
3443,RAVE,"Rave Restaurant Group, Inc.",3.64,+1.11%,59950.0,1.25,51730000.0,19.52,0.19 USD,+22.86%,0.00%,Consumer services,Neutral
3444,RAY,Raytech Holding Limited,0.514,−1.15%,782970.0,0.30,22410000.0,8.54,0.06 USD,—,0.00%,Consumer durables,Neutral
3445,RAYA,Erayak Power Solution Group Inc.,0.0614,−8.08%,46980000.0,0.68,12090000.0,—,−0.07 USD,−170.96%,0.00%,Producer manufacturing,Neutral
3446,RBB,RBB Bancorp,19.29,−0.87%,37870.0,0.77,332770000.0,14.94,1.29 USD,−32.31%,3.29%,Finance,Neutral
3447,RBBN,Ribbon Communications Inc.,3.92,+1.29%,548710.0,0.82,694160000.0,—,−0.25 USD,+18.50%,0.00%,Technology services,Strong buy
3448,RBC,RBC Bearings Incorporated,383.7,+0.05%,135940.0,0.64,12110000000.0,48.26,7.95 USD,+17.18%,0.00%,Producer manufacturing,Buy
3449,RBCAA,"Republic Bancorp, Inc.",74.29,+0.08%,24410.0,0.93,1290000000.0,11.73,6.33 USD,+27.78%,2.92%,Finance,Neutral
3450,RBKB,"Rhinebeck Bancorp, Inc.",11.58,−2.03%,6080.0,0.75,128600000.0,—,−0.54 USD,−236.09%,0.00%,Finance,Neutral
3451,RBLX,Roblox Corporation,132.22,−3.38%,5180000.0,0.70,91660000000.0,—,−1.43 USD,+16.59%,0.00%,Technology services,Buy
3452,RBNE,Robin Energy Ltd.,1.31,−4.38%,723030.0,0.08,15410000.0,—,—,—,0.00%,Transportation,Neutral
3453,RBOT,Vicarious Surgical Inc.,6.08,+2.01%,50140.0,1.36,36190000.0,—,−10.08 USD,+6.48%,0.00%,Health technology,Buy
3454,RBRK,"Rubrik, Inc.",81.46,+1.21%,5090000.0,0.62,16079999999.999998,—,−2.35 USD,+61.95%,0.00%,Technology services,Strong buy
3455,RCAT,"Red Cat Holdings, Inc.",11.77,+3.98%,29810000.0,2.00,1390000000.0,—,—,—,0.00%,Technology services,Strong buy
3456,RCEL,"Avita Medical, Inc.",5.45,−7.94%,465200.0,0.19,145070000.0,—,−1.97 USD,−1.31%,0.00%,Health technology,Buy
3457,RCKT,"Rocket Pharmaceuticals, Inc.",3.1,−2.52%,2049999.9999999998,0.97,334500000.0,—,−2.51 USD,+10.36%,0.00%,Health technology,Buy
3458,RCKY,"Rocky Brands, Inc.",29.49,+0.19%,37840.0,0.89,220200000.0,11.86,2.49 USD,+23.84%,2.11%,Consumer non-durables,Neutral
3459,RCL,Royal Caribbean Cruises Ltd.,330.59,+0.41%,2060000.0,0.91,89800000000.0,24.92,13.27 USD,+48.00%,0.74%,Consumer services,Buy
3460,RCMT,"RCM Technologies, Inc.",26.82,−1.67%,17820.0,0.50,198710000.0,15.18,1.77 USD,−14.28%,0.00%,Commercial services,Strong buy
3461,RCON,"Recon Technology, Ltd.",2.03,+3.57%,10360.0,0.28,62170000.0,—,−0.57 USD,+83.11%,0.00%,Distribution services,Neutral
3462,RCT,RedCloud Holdings plc,1.02,−0.97%,736570.0,0.54,45110000.0,—,—,—,0.00%,Technology services,Strong buy
3463,RCUS,"Arcus Biosciences, Inc.",12.39,−1.04%,1410000.0,1.74,1320000000.0,—,−3.17 USD,−2.28%,0.00%,Health technology,Strong buy
3464,RDAC,Rising Dragon Acquisition Corp.,10.42,0.00%,3910.0,1.13,78140000.0,68.02,0.15 USD,—,0.00%,Finance,Neutral
3465,RDAG,Republic Digital Acquisition Company,10.29,−0.08%,6200.0,0.21,385950000.0,—,—,—,0.00%,Finance,Neutral
3466,RDCM,Radcom Ltd.,14.68,+0.75%,72200.0,1.29,235310000.0,25.89,0.57 USD,+86.45%,0.00%,Technology services,Strong buy
3467,RDDT,"Reddit, Inc.",237.45,−7.81%,8020000.0,1.33,44440000000.0,200.43,1.18 USD,—,0.00%,Technology services,Buy
3468,RDGT,"Ridgetech, Inc.",1.35,+2.27%,16950.0,0.88,7900000.0,—,−0.98 USD,+63.14%,0.00%,Distribution services,Neutral
3469,RDI,Reading International Inc,1.54,−2.84%,61610.0,1.19,52920000.0,—,−0.74 USD,+61.22%,0.00%,Consumer services,Strong buy
3470,RDN,Radian Group Inc.,36.19,−0.77%,1570000.0,1.05,4900000000.0,9.11,3.97 USD,+3.27%,2.77%,Finance,Neutral
3471,RDNT,"RadNet, Inc.",77.24,+2.12%,420790.0,0.52,5940000000.0,—,−0.21 USD,−239.71%,0.00%,Health services,Strong buy
3472,RDNW,"RideNow Group, Inc.",4.55,+4.12%,47240.0,0.79,173140000.0,—,−3.00 USD,+67.06%,0.00%,Retail trade,Buy
3473,RDVT,"Red Violet, Inc.",51.72,−1.41%,84080.0,0.80,722930000.0,85.90,0.60 USD,−45.71%,0.00%,Technology services,Strong buy
3474,RDW,Redwire Corporation,9.22,+13.69%,13280000.0,1.99,1330000000.0,—,−3.25 USD,−230.68%,0.00%,Electronic technology,Buy
3475,RDWR,Radware Ltd.,27.38,−0.65%,91550.0,0.36,1170000000.0,85.19,0.32 USD,—,0.00%,Electronic technology,Buy
3476,RDZN,"Roadzen, Inc.",0.9207,−2.05%,423710.0,2.00,69990000.0,—,−0.41 USD,+86.51%,0.00%,Technology services,Strong buy
3477,REAL,"The RealReal, Inc.",10.53,−1.96%,3150000.0,0.62,1210000000.0,—,−1.06 USD,−14.08%,0.00%,Retail trade,Buy
3478,REAX,"The Real Brokerage, Inc.",4.99,−0.60%,2760000.0,1.07,1040000000.0,—,−0.06 USD,+64.82%,0.00%,Commercial services,Strong buy
3479,REBN,"Reborn Coffee, Inc.",2.44,−2.79%,50600.0,0.38,13200000.0,—,−2.34 USD,+4.58%,0.00%,Consumer services,Neutral
3480,RECT,Rectitude Holdings Ltd,3.51,−5.14%,5540.0,0.48,50890000.0,39.57,0.09 USD,−30.54%,0.00%,Distribution services,Neutral
3481,REE,REE Automotive Ltd.,0.9158,+24.35%,393230.0,5.50,28410000.0,—,−7.32 USD,+36.36%,0.00%,Producer manufacturing,Neutral
3482,REFR,Research Frontiers Incorporated,1.42,+0.71%,27690.0,0.93,47780000.0,—,−0.05 USD,−17.79%,0.00%,Consumer durables,Neutral
3483,REGN,"Regeneron Pharmaceuticals, Inc.",567.89,−4.67%,1360000.0,1.34,60190000000.0,14.31,39.69 USD,+5.10%,0.44%,Health technology,Buy
3484,REI,"Ring Energy, Inc.",1.05,+2.94%,2000000.0,0.80,216870000.0,3.07,0.34 USD,−4.55%,0.00%,Energy minerals,Strong buy
3485,REKR,"Rekor Systems, Inc.",1.82,−3.70%,5600000.0,1.19,229930000.0,—,−0.54 USD,+19.75%,0.00%,Commercial services,Strong buy
3486,RELI,"Reliance Global Group, Inc.",0.94,−12.96%,3180000.0,0.16,4330000.0,—,−2.80 USD,+96.67%,0.00%,Finance,Neutral
3487,RELL,"Richardson Electronics, Ltd.",10.41,+0.58%,45520.0,1.57,148620000.0,—,−0.07 USD,−19.35%,2.90%,Electronic technology,Neutral
3488,RELY,"Remitly Global, Inc.",16.62,−2.46%,3560000.0,0.96,3430000000.0,266.35,0.06 USD,—,0.00%,Commercial services,Strong buy
3489,RENB,Lunai Bioworks Inc.,0.1634,+1.05%,10260000.0,3.47,37730000.0,—,−0.47 USD,+58.00%,0.00%,Health technology,Neutral
3490,RENT,"Rent the Runway, Inc.",4.85,−2.41%,67390.0,0.21,19870000.0,—,−21.51 USD,+18.30%,0.00%,Retail trade,Neutral
3491,REPL,"Replimune Group, Inc.",4.33,+32.42%,15570000.0,2.80,337980000.0,—,−3.38 USD,−1.07%,0.00%,Health technology,Neutral
3492,REPX,"Riley Exploration Permian, Inc.",27.54,+1.62%,131190.0,1.40,607040000.0,6.09,4.52 USD,−6.82%,5.61%,Energy minerals,Strong buy
3493,RES,"RPC, Inc.",4.69,+3.53%,1410000.0,0.89,1030000000.0,18.85,0.25 USD,−54.52%,3.53%,Industrial services,Neutral
3494,RETO,"ReTo Eco-Solutions, Inc.",1.24,−3.88%,36740.0,0.08,3640000.0,—,—,—,0.00%,Non-energy minerals,Neutral
3495,REVB,"Revelation Biosciences, Inc.",1.47,−3.29%,287690.0,0.16,3440000.0,—,−68.43 USD,+94.99%,0.00%,Health technology,Strong buy
3496,REVG,"REV Group, Inc.",58.4,−3.31%,812230.0,0.86,2850000000.0,27.66,2.11 USD,−49.53%,0.38%,Consumer durables,Buy
3497,REX,REX American Resources Corporation,30.59,+0.23%,145020.0,0.49,1010000000.0,20.70,1.48 USD,−24.87%,0.00%,Process industries,Neutral
3498,REYN,Reynolds Consumer Products Inc.,23.02,−2.13%,9690000.0,8.59,4840000000.0,15.58,1.48 USD,−14.04%,3.91%,Consumer non-durables,Buy
3499,REZI,"Resideo Technologies, Inc.",41.76,−0.88%,1840000.0,0.65,6210000000.0,—,−5.40 USD,−552.89%,0.00%,Distribution services,Buy
3500,RF,Regions Financial Corporation,26.73,+0.64%,18050000.0,0.89,23850000000.0,12.46,2.15 USD,+20.52%,3.77%,Finance,Buy
3501,RFAI,RF Acquisition Corp II,10.64,+0.19%,4900.0,1.19,159730000.0,44.37,0.24 USD,—,0.00%,Finance,Neutral
3502,RFIL,"RF Industries, Ltd.",9.32,+7.50%,438480.0,1.69,99420000.0,—,−0.03 USD,+95.30%,0.00%,Electronic technology,Strong buy
3503,RFL,"Rafael Holdings, Inc.",1.46,−3.31%,141640.0,0.51,51250000.0,—,−0.93 USD,+22.38%,0.00%,Finance,Neutral
3504,RGA,"Reinsurance Group of America, Incorporated",187.91,+0.62%,468350.0,0.62,12420000000.0,16.35,11.49 USD,−10.32%,1.93%,Finance,Buy
3505,RGC,Regencell Bioscience Holdings Limited,14.75,−4.47%,122000.0,0.54,7290000000.0,—,−0.01 USD,+12.63%,0.00%,Health technology,Neutral
3506,RGCO,RGC Resources Inc.,22.55,+0.13%,10500.0,0.62,232840000.0,17.03,1.32 USD,+5.89%,3.65%,Utilities,Buy
3507,RGEN,Repligen Corporation,123.95,−1.58%,598900.0,0.70,6970000000.0,—,−0.25 USD,−254.33%,0.00%,Health technology,Strong buy
3508,RGLD,"Royal Gold, Inc.",191.92,+0.21%,930510.0,0.77,12630000000.0,28.10,6.83 USD,+86.75%,0.91%,Non-energy minerals,Buy
3509,RGNX,REGENXBIO Inc.,8.93,−1.43%,407550.0,1.04,451090000.0,—,−3.46 USD,+34.25%,0.00%,Health technology,Strong buy
3510,RGP,"Resources Connection, Inc.",5.09,−4.14%,207640.0,0.67,169850000.0,—,−5.82 USD,"−1,035.14%",7.91%,Commercial services,Neutral
3511,RGR,"Sturm, Ruger & Company, Inc.",42.37,+4.98%,480220.0,1.43,684790000.0,137.03,0.31 USD,−83.43%,1.71%,Consumer durables,Buy
3512,RGS,Regis Corporation,27.77,+0.51%,11840.0,0.38,67650000.0,0.65,42.65 USD,+14.61%,0.00%,Consumer services,Neutral
3513,RGTI,"Rigetti Computing, Inc.",31.46,+10.89%,102780000.0,1.42,10200000000.0,—,−0.76 USD,−63.75%,0.00%,Electronic technology,Strong buy
3514,RH,RH,218.44,+0.30%,858870.0,0.55,4090000000.0,40.63,5.38 USD,+215.26%,0.00%,Retail trade,Buy
3515,RHI,Robert Half Inc.,33.79,−3.18%,1510000.0,0.89,3440000000.0,19.30,1.75 USD,−41.73%,6.59%,Commercial services,Neutral
3516,RHLD,Resolute Holdings Management,68.61,—,54970.0,—,584970000.0,—,—,—,0.00%,Commercial services,Neutral
3517,RIBB,Ribbon Acquisition Corp,10.24,−0.05%,,0.21,66250000.0,"20,480.00",0.00 USD,—,0.00%,Finance,Neutral
3518,RICK,"RCI Hospitality Holdings, Inc.",28.2,+0.18%,197380.0,0.39,245920000.0,15.12,1.86 USD,+256.61%,0.99%,Consumer services,Neutral
3519,RIG,Transocean Ltd (Switzerland),3.54,+4.42%,56780000.0,1.99,3340000000.0,—,−1.85 USD,−301.83%,0.00%,Industrial services,Neutral
3520,RIGL,"Rigel Pharmaceuticals, Inc.",34.02,−1.25%,797490.0,1.11,610230000.0,6.28,5.41 USD,—,0.00%,Health technology,Buy
3521,RILY,"B. Riley Financial, Inc.",6.84,−3.93%,609590.0,0.56,209280000.0,—,−25.42 USD,−812.67%,14.04%,Finance,Neutral
3522,RIME,"Algorhythm Holdings, Inc.",2.51,+3.72%,141980.0,2.21,6310000.0,—,−134.49 USD,+66.27%,0.00%,Consumer services,Strong buy
3523,RIOT,"Riot Platforms, Inc.",17.07,−2.46%,36050000.0,0.80,6310000000.0,—,−0.46 USD,−179.87%,0.00%,Technology services,Strong buy
3524,RITR,Reitar Logtech Holdings Limited,6.12,+1.66%,1140000.0,0.72,382160000.0,382.50,0.02 USD,−62.00%,0.00%,Finance,Neutral
3525,RIVN,"Rivian Automotive, Inc.",15.53,+1.90%,53720000.0,1.07,18840000000.0,—,−3.23 USD,+45.63%,0.00%,Consumer durables,Neutral
3526,RJF,"Raymond James Financial, Inc.",175.81,+0.28%,907510.0,0.72,35050000000.0,17.26,10.19 USD,+14.99%,1.11%,Finance,Buy
3527,RKDA,"Arcadia Biosciences, Inc.",3.78,+0.27%,12130.0,1.22,5170000.0,—,−5.52 USD,−8.01%,0.00%,Process industries,Strong buy
3528,RKLB,Rocket Lab Corporation,52.91,+6.22%,37910000.0,1.63,25610000000.0,—,−0.46 USD,−26.35%,0.00%,Electronic technology,Buy
3529,RKT,"Rocket Companies, Inc.",19.62,−1.01%,22860000.0,0.80,41290000000.0,—,−0.05 USD,−162.60%,0.00%,Finance,Neutral
3530,RL,Ralph Lauren Corporation,310.65,+0.98%,430040.0,0.62,18820000000.0,24.80,12.53 USD,+20.79%,1.10%,Consumer non-durables,Buy
3531,RLAY,"Relay Therapeutics, Inc.",4.45,−1.98%,1480000.0,0.96,767230000.0,—,−1.95 USD,+22.77%,0.00%,Health technology,Strong buy
3532,RLGT,"Radiant Logistics, Inc.",6.0,0.00%,142240.0,0.36,282860000.0,16.93,0.35 USD,+125.80%,0.00%,Transportation,Strong buy
3533,RLI,RLI Corp.,64.76,−0.20%,502760.0,0.75,5950000000.0,18.53,3.50 USD,−4.59%,0.95%,Finance,Neutral
3534,RLMD,"Relmada Therapeutics, Inc.",1.67,+1.21%,313670.0,0.56,55430000.0,—,−2.21 USD,+23.17%,0.00%,Health technology,Neutral
3535,RLYB,Rallybio Corporation,0.5861,−3.78%,218910.0,1.14,24490000.0,—,−0.93 USD,+47.84%,0.00%,Health technology,Neutral
3536,RM,Regional Management Corp.,43.46,−1.38%,39000.0,0.75,425870000.0,12.53,3.47 USD,+37.17%,2.72%,Finance,Buy
3537,RMAX,"RE/MAX Holdings, Inc.",9.8,−1.41%,261899.99999999997,1.19,319380000.0,20.82,0.47 USD,—,0.00%,Finance,Sell
3538,RMBI,"Richmond Mutual Bancorporation, Inc.",14.35,−2.11%,57630.0,2.54,149620000.0,15.22,0.94 USD,+16.26%,3.96%,Finance,Neutral
3539,RMBS,"Rambus, Inc.",102.62,−4.04%,3770000.0,1.02,11040000000.0,48.56,2.11 USD,+0.96%,0.00%,Electronic technology,Buy
3540,RMCF,"Rocky Mountain Chocolate Factory, Inc.",1.73,0.00%,272100.0,0.17,13480000.0,—,−0.64 USD,+19.66%,0.00%,Consumer non-durables,Neutral
3541,RMCO,Royalty Management Holding Corporation,2.23,+3.24%,24190.0,0.40,32840000.000000004,—,−0.02 USD,+90.32%,0.12%,Finance,Neutral
3542,RMD,ResMed Inc.,275.61,+0.44%,771770.0,0.86,40350000000.0,28.99,9.51 USD,+37.37%,0.80%,Health technology,Buy
3543,RMNI,"Rimini Street, Inc.",4.65,+0.65%,301700.0,1.05,430210000.0,—,−0.04 USD,−124.48%,0.00%,Technology services,Buy
3544,RMR,The RMR Group Inc.,16.24,−0.25%,99500.0,1.30,517559999.99999994,14.11,1.15 USD,−23.49%,11.06%,Finance,Neutral
3545,RMSG,Real Messenger Corporation,2.61,−1.88%,8119.999999999999,0.31,13240000.0,—,—,—,0.00%,Technology services,Neutral
3546,RMTI,"Rockwell Medical, Inc.",1.26,−3.82%,1060000.0,0.48,43380000.0,—,−0.07 USD,+60.97%,0.00%,Health technology,Strong buy
3547,RNA,"Avidity Biosciences, Inc.",42.3,−0.09%,2390000.0,0.44,6170000000.0,—,−3.56 USD,−20.45%,0.00%,Health technology,Strong buy
3548,RNAC,"Cartesian Therapeutics, Inc.",9.81,−2.29%,29040.0,0.36,255080000.0,—,—,—,0.00%,Health technology,Strong buy
3549,RNAZ,"TransCode Therapeutics, Inc.",10.46,−8.05%,17950.0,1.84,8720000.0,—,−382.32 USD,+99.45%,0.00%,Health technology,Neutral
3550,RNG,"RingCentral, Inc.",30.55,−5.09%,1550000.0,0.90,2770000000.0,—,−0.13 USD,+90.45%,0.00%,Technology services,Neutral
3551,RNGR,"Ranger Energy Services, Inc.",14.07,+2.10%,182990.0,0.84,307340000.0,14.25,0.99 USD,+54.74%,1.67%,Industrial services,Buy
3552,RNR,RenaissanceRe Holdings Ltd.,244.79,+0.95%,331950.0,0.64,11520000000.0,6.24,39.20 USD,−22.48%,0.65%,Finance,Buy
3553,RNST,Renasant Corporation,37.41,−0.32%,558100.0,0.83,3550000000.0,14.77,2.53 USD,−3.28%,2.34%,Finance,Buy
3554,RNTX,"Rein Therapeutics, Inc.",1.12,−5.08%,592270.0,3.24,26370000.0,—,−2.69 USD,+17.02%,0.00%,Health technology,Buy
3555,RNW,ReNew Energy Global plc,7.85,+0.13%,842140.0,1.13,2850000000.0,26.48,0.30 USD,+478.91%,0.00%,Utilities,Strong buy
3556,RNXT,"RenovoRx, Inc.",1.23,−5.38%,671770.0,0.66,45070000.0,—,−0.38 USD,+38.12%,0.00%,Health technology,Strong buy
3557,ROAD,"Construction Partners, Inc.",132.92,−2.79%,905740.0,2.05,7460000000.0,97.16,1.37 USD,+1.87%,0.00%,Industrial services,Buy
3558,ROCK,"Gibraltar Industries, Inc.",61.17,−0.98%,201620.0,0.75,1810000000.0,14.65,4.18 USD,+10.85%,0.00%,Producer manufacturing,Strong buy
3559,ROG,Rogers Corporation,78.33,−3.95%,133810.0,0.60,1420000000.0,—,−3.53 USD,−213.35%,0.00%,Process industries,Buy
3560,ROIV,Roivant Sciences Ltd.,14.74,−1.34%,8039999.999999999,0.71,10070000000.0,—,−0.70 USD,−112.54%,0.00%,Health technology,Strong buy
3561,ROK,"Rockwell Automation, Inc.",342.73,−0.76%,865790.0,1.17,38530000000.0,40.21,8.52 USD,−3.26%,1.52%,Producer manufacturing,Buy
3562,ROKU,"Roku, Inc.",99.0,−0.05%,2740000.0,0.77,14590000000.0,—,−0.42 USD,+87.76%,0.00%,Technology services,Buy
3563,ROL,"Rollins, Inc.",55.4,−0.29%,1750000.0,0.91,26850000000.0,54.85,1.01 USD,+6.65%,1.19%,Commercial services,Buy
3564,ROLR,"High Roller Technologies, Inc.",3.04,+1.16%,7300.0,0.37,25790000.0,—,−0.77 USD,−20.47%,0.00%,Technology services,Strong buy
3565,ROMA,Roma Green Finance Limited,3.03,+5.95%,27450.0,0.27,180490000.0,—,−0.28 USD,−285.61%,0.00%,Commercial services,Neutral
3566,ROOT,"Root, Inc.",98.51,−4.25%,441380.0,0.96,1520000000.0,20.73,4.75 USD,—,0.00%,Finance,Buy
3567,ROP,"Roper Technologies, Inc.",503.99,−1.11%,1100000.0,1.11,54240000000.0,35.42,14.23 USD,+6.55%,0.63%,Technology services,Buy
3568,ROST,"Ross Stores, Inc.",145.68,+0.70%,2700000.0,1.04,47380000000.0,23.13,6.30 USD,+1.53%,1.07%,Retail trade,Buy
3569,RPAY,Repay Holdings Corporation,5.33,−6.00%,647880.0,0.82,462850000.0,—,−1.26 USD,−29.32%,0.00%,Commercial services,Buy
3570,RPD,"Rapid7, Inc.",19.65,−5.57%,1250000.0,1.10,1270000000.0,47.04,0.42 USD,—,0.00%,Technology services,Buy
3571,RPID,"Rapid Micro Biosystems, Inc.",3.25,−2.69%,47520.0,0.62,143680000.0,—,−1.00 USD,+14.11%,0.00%,Producer manufacturing,Strong buy
3572,RPM,RPM International Inc.,119.55,−1.33%,962960.0,1.36,15340000000.0,22.34,5.35 USD,+17.17%,1.68%,Process industries,Buy
3573,RPRX,Royalty Pharma plc,36.24,+1.06%,9590000.0,1.43,21140000000.0,15.78,2.30 USD,+52.85%,2.43%,Health technology,Buy
3574,RPTX,Repare Therapeutics Inc.,1.71,−0.58%,29140.0,0.31,73460000.0,—,−2.58 USD,−57.93%,0.00%,Health technology,Buy
3575,RR,Richtech Robotics Inc.,4.87,−12.09%,63090000.0,1.31,729980000.0,—,−0.15 USD,−243.27%,0.00%,Consumer durables,Buy
3576,RRBI,"Red River Bancshares, Inc.",66.22,+0.06%,13140.0,0.69,442130000.0,11.68,5.67 USD,+23.50%,0.63%,Finance,Strong buy
3577,RRC,Range Resources Corporation,35.74,+2.32%,3820000.0,1.13,8510000000.0,17.99,1.99 USD,+1.31%,0.97%,Energy minerals,Buy
3578,RRGB,"Red Robin Gourmet Burgers, Inc.",7.06,+2.47%,278840.0,1.11,126450000.0,—,−3.40 USD,−30.79%,0.00%,Consumer services,Buy
3579,RRR,"Red Rock Resorts, Inc.",61.58,+1.55%,587780.0,1.07,6500000000.0,23.45,2.63 USD,+8.51%,1.65%,Consumer services,Buy
3580,RRX,Regal Rexnord Corporation,144.28,+0.08%,725940.0,0.95,9580000000.0,38.36,3.76 USD,—,0.97%,Producer manufacturing,Strong buy
